CustomerID(String),ContactName(String),CompanyName(String),Address(String),Phone(String),Fax(String),OrderID(Integer),ProductID(Integer),ProductName(String),CategoryID(Integer),Quantity(Integer),UnitPrice(Float),OrderDate(DateTime)
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10984,36,Inlagd Sill,8,40,19,04/29/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10678,12,Queso Manchego La Pastora,4,100,38,10/24/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10700,1,Chai,1,5,18,11/10/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10700,34,Sasquatch Ale,1,12,14,11/10/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10757,34,Sasquatch Ale,1,30,14,12/28/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10324,35,Steeleye Stout,1,70,"14.4",11/08/1994 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10555,14,Tofu,7,30,"23.25",07/03/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10627,62,Tarte au sucre,3,15,"49.3",09/11/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10398,35,Steeleye Stout,1,30,"14.4",01/30/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10847,37,Gravad lax,8,60,26,02/22/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10748,40,Boston Crab Meat,8,40,"18.4",12/21/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10757,62,Tarte au sucre,3,30,"49.3",12/28/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10324,16,Pavlova,3,21,"13.9",11/08/1994 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10612,36,Inlagd Sill,8,55,19,08/28/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11031,64,Wimmers gute Semmelknodel,5,20,"33.25",05/17/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11031,13,Konbu,8,80,6,05/17/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11002,13,Konbu,8,56,6,05/06/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10983,13,Konbu,8,84,6,04/26/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10757,64,Wimmers gute Semmelknodel,5,24,"33.25",12/28/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10941,62,Tarte au sucre,3,30,"49.3",04/10/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11002,35,Steeleye Stout,1,15,18,05/06/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10894,13,Konbu,8,28,6,03/20/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10324,63,Vegie-spread,2,80,"35.1",11/08/1994 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10393,14,Tofu,7,42,"18.6",01/25/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10440,2,Chang,1,45,"15.2",03/13/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10607,17,Alice Mutton,6,100,39,08/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10722,2,Chang,1,3,19,11/29/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10714,2,Chang,1,30,19,11/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10711,41,Jack's New England Clam Chowder,8,42,"9.65",11/21/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10678,41,Jack's New England Clam Chowder,8,120,"9.65",10/24/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10722,31,Gorgonzola Telino,4,50,"12.5",11/29/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10657,41,Jack's New England Clam Chowder,8,24,"9.65",10/05/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10941,31,Gorgonzola Telino,4,44,"12.5",04/10/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10612,76,Lakkalikoori,1,80,18,08/28/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10984,16,Pavlova,3,55,"17.45",04/29/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10847,1,Chai,1,80,18,02/22/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10657,60,Camembert Pierrot,4,30,34,10/05/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10657,15,Genen Shouyu,2,50,"15.5",10/05/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10607,40,Boston Crab Meat,8,42,"18.4",08/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10393,2,Chang,1,25,"15.2",01/25/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10847,60,Camembert Pierrot,4,45,34,02/22/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10440,61,Sirop d'erable,2,90,"22.8",03/13/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11031,1,Chai,1,45,18,05/17/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10607,33,Geitost,4,14,"2.5",08/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10678,33,Geitost,4,30,"2.5",10/24/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10815,33,Geitost,4,16,"2.5",02/05/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10440,16,Pavlova,3,49,"13.9",03/13/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11030,59,Raclette Courdavault,4,100,55,05/17/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10612,60,Camembert Pierrot,4,40,34,08/28/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10713,46,Spegesild,8,24,12,11/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10748,56,Gnocchi di nonna Alice,5,28,38,12/21/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10612,10,Ikura,8,70,31,08/28/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10393,25,NuNuCa Nuss-Nougat-Creme,3,7,"11.2",01/25/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10748,23,Tunnbrod,5,44,9,12/21/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10714,56,Gnocchi di nonna Alice,5,18,38,11/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10714,47,Zaanse koeken,3,50,"9.5",11/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10657,56,Gnocchi di nonna Alice,5,45,38,10/05/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10555,19,Teatime Chocolate Biscuits,3,35,"9.2",07/03/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10324,46,Spegesild,8,30,"9.6",11/08/1994 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11064,53,Perth Pasties,6,25,"32.8",05/31/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10555,51,Manjimup Dried Apples,7,20,53,07/03/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10678,54,Tourtiere,6,30,"7.45",10/24/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10657,46,Spegesild,8,45,12,10/05/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10713,45,Rogede sild,8,110,"9.5",11/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10713,26,Gumbar Gummibarchen,3,30,"31.23",11/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11002,55,Pate chinois,6,40,24,05/06/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10603,49,Maxilaku,3,25,20,08/18/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10612,49,Maxilaku,3,18,20,08/28/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10657,47,Zaanse koeken,3,10,"9.5",10/05/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11064,55,Pate chinois,6,4,24,05/31/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10555,56,Gnocchi di nonna Alice,5,40,38,07/03/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10398,55,Pate chinois,6,120,"19.2",01/30/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10627,73,Rod Kaviar,8,35,15,09/11/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10603,22,Gustaf's Knackebrod,5,48,21,08/18/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10882,54,Tourtiere,6,32,"7.45",03/13/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10452,28,Rossle Sauerkraut,7,15,"36.4",03/23/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10393,26,Gumbar Gummibarchen,3,70,"24.9",01/25/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10941,72,Mozzarella di Giovanni,4,50,"34.8",04/10/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10847,45,Rogede sild,8,36,"9.5",02/22/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10882,49,Maxilaku,3,20,20,03/13/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10984,24,Guarana Fantastica,1,20,"4.5",04/29/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10452,44,Gula Malacca,2,100,"15.5",03/23/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10555,24,Guarana Fantastica,1,18,"4.5",07/03/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11031,71,Flotemysost,4,16,"21.5",05/17/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10722,75,Rhonbrau Klosterbier,1,42,"7.75",11/29/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10607,7,Uncle Bob's Organic Dried Pears,7,45,30,08/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10711,19,Teatime Chocolate Biscuits,3,12,"9.2",11/21/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10847,71,Flotemysost,4,55,"21.5",02/22/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10847,19,Teatime Chocolate Biscuits,3,12,"9.2",02/22/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10510,75,Rhonbrau Klosterbier,1,36,"7.75",05/19/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10894,69,Gudbrandsdalsost,4,50,36,03/20/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10510,29,Thuringer Rostbratwurst,6,36,"123.79",05/19/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10713,10,Ikura,8,18,31,11/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11030,5,Chef Anton's Gumbo Mix,2,70,"21.35",05/17/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,11031,24,Guarana Fantastica,1,21,"4.5",05/17/1996 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10700,71,Flotemysost,4,60,"21.5",11/10/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10711,53,Perth Pasties,6,120,"32.8",11/21/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10607,72,Mozzarella di Giovanni,4,12,"34.8",08/22/1995 0:00:00
SAVEA,Jose Pavarotti,Save-a-lot Markets,187 Suffolk Ln.,(208) 555-8097,,10440,29,Thuringer Rostbratwurst,6,24,99,03/13/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10804,49,Maxilaku,3,4,20,01/30/1996 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10359,16,Pavlova,3,56,"13.9",12/22/1994 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10869,68,Scottish Longbreads,3,20,"12.5",03/06/1996 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10359,60,Camembert Pierrot,4,80,"27.2",12/22/1994 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10472,24,Guarana Fantastica,1,80,"3.6",04/12/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10388,53,Perth Pasties,6,40,"26.2",01/19/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10804,10,Ikura,8,36,31,01/30/1996 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10547,36,Inlagd Sill,8,60,19,06/23/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10523,41,Jack's New England Clam Chowder,8,6,"9.65",06/01/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10547,32,Mascarpone Fabioli,4,24,32,06/23/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10523,20,Sir Rodney's Marmalade,3,15,81,06/01/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10523,37,Gravad lax,8,18,26,06/01/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10800,11,Queso Cabrales,4,50,21,01/26/1996 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10869,11,Queso Cabrales,4,10,21,03/06/1996 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10388,52,Filo Mix,5,20,"5.6",01/19/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10804,28,Rossle Sauerkraut,7,24,"45.6",01/30/1996 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10800,51,Manjimup Dried Apples,7,10,53,01/26/1996 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10388,45,Rogede sild,8,15,"7.6",01/19/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10472,51,Manjimup Dried Apples,7,18,"42.4",04/12/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10523,17,Alice Mutton,6,25,39,06/01/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10377,39,Chartreuse verte,1,20,"14.4",01/09/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10377,28,Rossle Sauerkraut,7,20,"36.4",01/09/1995 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10869,23,Tunnbrod,5,50,9,03/06/1996 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10359,31,Gorgonzola Telino,4,70,10,12/22/1994 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10869,1,Chai,1,40,18,03/06/1996 0:00:00
SEVES,Hari Kumar,Seven Seas Imports,90 Wadhurst Rd.,(171) 555-1717,(171) 555-5646,10800,54,Tourtiere,6,7,"7.45",01/26/1996 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10417,38,Cote de Blaye,1,50,"210.8",02/16/1995 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10341,33,Geitost,4,8,2,11/29/1994 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10417,77,Original Frankfurter grune Sosse,2,35,"10.4",02/16/1995 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10802,51,Manjimup Dried Apples,7,30,53,01/29/1996 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10669,36,Inlagd Sill,8,30,19,10/16/1995 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10642,61,Sirop d'erable,2,20,"28.5",09/22/1995 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10802,62,Tarte au sucre,3,5,"49.3",01/29/1996 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10802,55,Pate chinois,6,60,24,01/29/1996 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10556,72,Mozzarella di Giovanni,4,24,"34.8",07/04/1995 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10802,30,Nord-Ost Matjeshering,8,25,"25.89",01/29/1996 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10417,68,Scottish Longbreads,3,36,10,02/16/1995 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10341,59,Raclette Courdavault,4,9,44,11/29/1994 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10642,21,Sir Rodney's Scones,3,30,10,09/22/1995 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,10417,46,Spegesild,8,2,"9.6",02/16/1995 0:00:00
SIMOB,Jytte Petersen,Simons bistro,Vinbaltet 34,31 12 34 56,31 13 35 57,11074,16,Pavlova,3,14,"17.45",06/05/1996 0:00:00
SPECD,Dominique Perrier,Specialites du monde,"25, rue Lauriston",(1) 47.55.60.10,(1) 47.55.60.20,10907,75,Rhonbrau Klosterbier,1,14,"7.75",03/27/1996 0:00:00
SPECD,Dominique Perrier,Specialites du monde,"25, rue Lauriston",(1) 47.55.60.10,(1) 47.55.60.20,10964,18,Carnarvon Tigers,8,6,"62.5",04/19/1996 0:00:00
SPECD,Dominique Perrier,Specialites du monde,"25, rue Lauriston",(1) 47.55.60.10,(1) 47.55.60.20,10964,38,Cote de Blaye,1,5,"263.5",04/19/1996 0:00:00
SPECD,Dominique Perrier,Specialites du monde,"25, rue Lauriston",(1) 47.55.60.10,(1) 47.55.60.20,10738,16,Pavlova,3,3,"17.45",12/13/1995 0:00:00
SPECD,Dominique Perrier,Specialites du monde,"25, rue Lauriston",(1) 47.55.60.10,(1) 47.55.60.20,10964,69,Gudbrandsdalsost,4,10,36,04/19/1996 0:00:00
SPECD,Dominique Perrier,Specialites du monde,"25, rue Lauriston",(1) 47.55.60.10,(1) 47.55.60.20,11043,11,Queso Cabrales,4,10,21,05/22/1996 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10432,54,Tourtiere,6,40,"5.9",03/03/1995 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10349,54,Tourtiere,6,24,"5.9",12/09/1994 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10756,68,Scottish Longbreads,3,6,"12.5",12/28/1995 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10821,51,Manjimup Dried Apples,7,6,53,02/08/1996 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10974,63,Vegie-spread,2,10,"43.9",04/24/1996 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10756,18,Carnarvon Tigers,8,21,"62.5",12/28/1995 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10329,38,Cote de Blaye,1,20,"210.8",11/15/1994 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10329,30,Nord-Ost Matjeshering,8,8,"20.7",11/15/1994 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10369,56,Gnocchi di nonna Alice,5,18,"30.4",01/02/1995 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10385,7,Uncle Bob's Organic Dried Pears,7,10,24,01/17/1995 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10756,36,Inlagd Sill,8,20,19,12/28/1995 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10329,19,Teatime Chocolate Biscuits,3,10,"7.3",11/15/1994 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10821,35,Steeleye Stout,1,20,18,02/08/1996 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10756,69,Gudbrandsdalsost,4,20,36,12/28/1995 0:00:00
SPLIR,Art Braunschweiger,Split Rail Beer &amp; Ale,P.O. Box 555,(307) 555-4680,(307) 555-6525,10369,29,Thuringer Rostbratwurst,6,20,99,01/02/1995 0:00:00
